,web_browser,operating_sys,from_URL,to_URL,city,time_zone,longitude,latitude,time_in,time_out
724,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Hanover,Europe/Berlin,52.366699,9.7167,2012-03-16 18:34:14,2012-03-16 18:51:24
725,Mozilla/5.0,Windows,www.google.com,www.fda.gov,Port Chester,America/New_York,41.023201,-73.679497,2012-02-09 19:12:55,2012-03-16 18:51:24
726,Mozilla/5.0,Windows,direct,plano.gov,Chapel Hill,America/New_York,36.052502,-79.107697,2012-03-12 19:10:34,2012-03-16 18:51:24
728,Mozilla/4.0,Windows,t.co,boxer.senate.gov,Washington,America/New_York,38.9007,-77.043098,2012-03-16 17:45:41,2012-03-16 18:51:26
729,Mozilla/5.0,Windows,direct,www.nysdot.gov,Gainesville,America/New_York,29.7598,-82.280899,2011-10-25 17:25:56,2012-03-16 18:51:26
730,Mozilla/4.0,Windows,www.sltrib.com,elections.utah.gov,Salt Lake City,America/Denver,40.7561,-111.900703,2012-03-14 01:03:50,2012-03-16 18:51:27
733,Mozilla/5.0,Windows,direct,www.nasa.gov,Tokyo,Asia/Tokyo,35.685001,139.751404,2012-03-13 20:33:30,2012-03-16 18:51:27
735,Mozilla/5.0,iPad,twitter.com,radar.weather.gov,Waterbury,America/New_York,41.558498,-73.033096,2009-07-07 13:59:00,2012-03-16 18:51:30
736,Mozilla/5.0,iPad,direct,radar.weather.gov,Waterbury,America/New_York,41.558498,-73.033096,2009-07-07 13:59:00,2012-03-16 18:51:30
738,Mozilla/5.0,iPhone,direct,www.fda.gov,Cleveland,America/Chicago,30.365101,-95.067398,2012-03-16 16:45:02,2012-03-16 18:51:35
739,Mozilla/5.0,Windows,direct,toxtown.nlm.nih.gov,Kennesaw,America/New_York,34.010399,-84.623901,2009-10-17 08:57:26,2012-03-16 18:51:36
741,Mozilla/5.0,Windows,direct,www.bls.gov,Mississauga,America/Rainy_River,43.150002,-79.5,2010-02-08 14:19:01,2012-03-16 18:51:37
742,Mozilla/4.0,Windows,togetter.com,www.navy.mil,Nogata,Asia/Tokyo,33.733299,130.733307,2010-08-02 03:59:41,2012-03-16 18:51:41
744,Mozilla/4.0,Windows,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Shrewsbury,America/New_York,42.286499,-71.714699,2010-05-12 13:53:31,2012-03-16 18:51:43
745,Mozilla/4.0,Windows,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Shrewsbury,America/New_York,42.286499,-71.714699,2010-05-12 13:55:06,2012-03-16 18:51:43
747,Mozilla/4.0,Windows,direct,www.cnic.navy.mil,Newport News,America/New_York,37.0863,-76.491402,2011-11-02 13:53:19,2012-03-16 18:51:47
748,Mozilla/5.0,Windows,direct,www.nysdot.gov,White Plains,America/New_York,41.029099,-73.758003,2011-10-25 17:25:56,2012-03-16 18:51:47
749,Mozilla/5.0,Windows,plus.url.google.com,www.nasa.gov,Milan,Europe/Rome,45.466702,9.2,2012-03-16 13:50:29,2012-03-16 18:51:50
750,Mozilla/5.0,Windows,bl162w.blu162.mail.live.com,www.nysenate.gov,Eastchester,America/New_York,40.9529,-73.809303,2012-03-16 15:06:57,2012-03-16 18:51:55
751,Mozilla/5.0,Windows,direct,www.doe.virginia.gov,Norfolk,America/New_York,36.886101,-76.2668,2012-02-21 21:09:28,2012-03-16 18:51:54
752,Mozilla/5.0,Windows,plus.url.google.com,www.nasa.gov,Denver,America/Denver,39.762001,-104.9132,2012-03-16 18:34:14,2012-03-16 18:51:56
753,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Tyler,America/Chicago,32.318001,-95.292099,2012-03-16 18:34:14,2012-03-16 18:51:56
754,Mozilla/5.0,Windows,direct,www.nysdot.gov,Branford,America/New_York,41.2864,-72.795601,2011-10-25 17:25:56,2012-03-16 18:51:58
755,Mozilla/5.0,Windows,www.nysenate.gov,www.nysenate.gov,New York,America/New_York,40.761902,-73.976303,2012-03-15 19:06:03,2012-03-16 18:51:57
757,Mozilla/5.0,Windows,t.co,www.whitehouse.gov,Chicago,America/Chicago,41.8675,-87.6744,2012-03-16 13:48:15,2012-03-16 18:52:01
758,Mozilla/4.0,Windows,togetter.com,www.navy.mil,Nogata,Asia/Tokyo,33.733299,130.733307,2010-08-02 04:02:41,2012-03-16 18:52:00
759,Mozilla/4.0,Windows,direct,www.federalreserve.gov,Bellevue,America/Los_Angeles,47.615398,-122.210297,2012-03-12 21:03:12,2012-03-16 18:52:01
762,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Naples,America/New_York,26.288799,-81.529999,2012-03-16 18:34:14,2012-03-16 18:52:04
763,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,White Plains,America/New_York,41.029099,-73.758003,2011-10-25 17:25:56,2012-03-16 18:52:05
764,Opera/9.80,Windows,direct,www.cia.gov,Saint Petersburg,Europe/Moscow,59.894402,30.2642,2012-03-16 18:47:40,2012-03-16 18:52:07
766,Mozilla/5.0,Windows,t.co,www.kingcounty.gov,Seattle,America/Los_Angeles,47.634399,-122.342201,2012-03-02 23:34:57,2012-03-16 18:52:08
767,Mozilla/5.0,Windows,direct,www.nysdot.gov,Fort Worth,America/Chicago,32.867298,-97.248596,2011-10-25 17:25:56,2012-03-16 18:52:08
768,Mozilla/5.0,Macintosh,www.facebook.com,www.nasa.gov,Valencia,Europe/Madrid,39.466702,-0.3667,2012-03-16 18:34:14,2012-03-16 18:52:12
770,Mozilla/5.0,iPhone,twitter.com,apod.nasa.gov,Monterrey,America/Monterrey,25.6667,-100.316704,2012-03-12 05:36:44,2012-03-16 18:52:13
771,Mozilla/4.0,Windows,messages.finance.yahoo.com,www.fda.gov,Chicago,America/Chicago,41.8675,-87.6744,2012-03-16 15:24:34,2012-03-16 18:52:13
772,Mozilla/5.0,iPad,direct,www.nysdot.gov,Richland,America/New_York,32.094501,-84.657997,2011-10-25 17:25:56,2012-03-16 18:52:14
773,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,White Plains,America/New_York,41.029099,-73.758003,2011-10-25 17:25:56,2012-03-16 18:52:16
774,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,Schaumburg,America/Chicago,42.046299,-88.116898,2011-10-25 17:25:56,2012-03-16 18:52:19
776,Mozilla/4.0,Windows,togetter.com,www.navy.mil,Nogata,Asia/Tokyo,33.733299,130.733307,2009-06-16 14:49:13,2012-03-16 18:52:22
777,Mozilla/4.0,Windows,yandex.ru,www.nps.gov,Moscow,Europe/Moscow,55.752201,37.615601,2011-03-30 10:45:36,2012-03-16 18:52:24
778,BlackBerry9300/5.0.0.997,Profile/MIDP-2.1,direct,www.nasa.gov,Mexico,America/Mexico_City,19.4342,-99.138603,2012-03-16 18:34:14,2012-03-16 18:52:24
779,Mozilla/5.0,Windows,direct,www.nysdot.gov,Palo Alto,America/Los_Angeles,37.376202,-122.182602,2011-10-25 17:25:56,2012-03-16 18:52:29
782,Mozilla/5.0,Linux,direct,www.usno.navy.mil,Central District,Asia/Hong_Kong,22.2833,114.150002,2011-09-29 17:40:39,2012-03-16 18:52:31
784,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Muskegon,America/New_York,43.2271,-86.224098,2012-03-16 18:34:14,2012-03-16 18:52:31
785,Mozilla/4.0,Windows,t.co,boxer.senate.gov,Washington,America/New_York,38.9007,-77.043098,2012-03-16 17:45:41,2012-03-16 18:52:30
786,Mozilla/5.0,Ubuntu,direct,www.nasa.gov,Cruzeiro,America/Sao_Paulo,-22.5667,-44.966702,2012-03-16 18:34:14,2012-03-16 18:52:33
787,Mozilla/5.0,Windows,direct,www.nysdot.gov,Palo Alto,America/Los_Angeles,37.376202,-122.182602,2011-10-25 17:25:56,2012-03-16 18:52:32
788,Mozilla/5.0,Windows,direct,www.cityofboston.gov,Brighton,America/New_York,42.3484,-71.155098,2012-03-16 14:21:31,2012-03-16 18:52:33
789,Mozilla/5.0,Linux,direct,www.ssd.noaa.gov,Central District,Asia/Hong_Kong,22.2833,114.150002,2011-09-29 17:40:30,2012-03-16 18:52:32
790,Mozilla/5.0,Windows,direct,www.nysdot.gov,Palo Alto,America/Los_Angeles,37.376202,-122.182602,2011-10-25 17:25:56,2012-03-16 18:52:33
791,Mozilla/5.0,Windows,www.pia.org,www.cga.ct.gov,Albany,America/New_York,42.716099,-73.815804,2012-03-16 16:14:09,2012-03-16 18:52:34
792,Mozilla/5.0,Windows,direct,www.nysdot.gov,Acworth,America/New_York,34.026402,-84.699799,2011-10-25 17:25:56,2012-03-16 18:52:32
793,Mozilla/5.0,Windows,direct,www.nysdot.gov,Palo Alto,America/Los_Angeles,37.376202,-122.182602,2011-10-25 17:25:56,2012-03-16 18:52:34
794,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Thessalon,Europe/Athens,40.640301,22.943899,2012-03-16 18:34:14,2012-03-16 18:52:35
795,Mozilla/4.0,Windows,t.co,www.kingcounty.gov,Gig Harbor,America/Los_Angeles,47.343498,-122.6474,2012-03-02 23:34:57,2012-03-16 18:52:38
796,Mozilla/4.0,Windows,www.facebook.com,www.nasa.gov,Stafford,America/New_York,38.4519,-77.442101,2012-03-16 13:50:29,2012-03-16 18:52:38
797,Mozilla/5.0,Macintosh,t.co,www.stripes.com,Ceska,Europe/Prague,49.283298,16.5667,2012-03-16 09:57:15,2012-03-16 18:52:39
798,Mozilla/5.0,Windows,direct,www.nysdot.gov,Philadelphia,America/New_York,39.996799,-75.148499,2011-10-25 17:25:56,2012-03-16 18:52:39
799,Mozilla/5.0,Windows,direct,www.nysdot.gov,Philadelphia,America/New_York,39.996799,-75.148499,2011-10-25 17:25:56,2012-03-16 18:52:39
800,Mozilla/5.0,Windows,t.co,www.cbo.gov,Lynnwood,America/Los_Angeles,47.804901,-122.283302,2012-03-16 14:41:30,2012-03-16 18:52:40
801,Mozilla/5.0,Windows,direct,www.nysdot.gov,Palo Alto,America/Los_Angeles,37.376202,-122.182602,2011-10-25 17:25:56,2012-03-16 18:52:41
802,Mozilla/5.0,Windows,direct,www.nysdot.gov,Palo Alto,America/Los_Angeles,37.376202,-122.182602,2011-10-25 17:25:56,2012-03-16 18:52:41
803,Mozilla/4.0,Windows,t.co,yosemite.epa.gov,New York,America/New_York,40.713902,-74.007896,2012-03-16 18:44:45,2012-03-16 18:52:41
804,Mozilla/5.0,Windows,direct,www.nysdot.gov,Palo Alto,America/Los_Angeles,37.376202,-122.182602,2011-10-25 17:25:56,2012-03-16 18:52:42
805,Mozilla/5.0,Windows,direct,www.nysdot.gov,Palo Alto,America/Los_Angeles,37.376202,-122.182602,2011-10-25 17:25:56,2012-03-16 18:52:43
807,Mozilla/4.0,Windows,togetter.com,www.navy.mil,Nogata,Asia/Tokyo,33.733299,130.733307,2009-06-15 16:43:13,2012-03-16 18:52:44
809,Mozilla/6.0,Windows,direct,www.federalreserve.gov,Bellevue,America/Los_Angeles,47.615398,-122.210297,2012-03-13 20:39:26,2012-03-16 18:52:44
810,Mozilla/5.0,Windows,direct,www.nysdot.gov,Palo Alto,America/Los_Angeles,37.376202,-122.182602,2011-10-25 17:25:56,2012-03-16 18:52:44
811,Mozilla/5.0,Windows,direct,www.nysdot.gov,Palo Alto,America/Los_Angeles,37.376202,-122.182602,2011-10-25 17:25:56,2012-03-16 18:52:44
812,Mozilla/5.0,Windows,direct,www.nysdot.gov,Palo Alto,America/Los_Angeles,37.376202,-122.182602,2011-10-25 17:25:56,2012-03-16 18:52:45
813,Mozilla/5.0,Windows,direct,www.nysdot.gov,White Plains,America/New_York,41.029099,-73.758003,2011-10-25 17:25:56,2012-03-16 18:52:47
814,Mozilla/4.0,Windows,direct,toxtown.nlm.nih.gov,Kennesaw,America/New_York,34.010399,-84.623901,2009-10-17 08:57:26,2012-03-16 18:52:46
815,Mozilla/5.0,iPhone,direct,healthfinder.gov,Denver,America/Denver,39.694801,-105.0336,2012-03-12 12:32:02,2012-03-16 18:52:49
817,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Houston,America/Chicago,29.587799,-95.224098,2012-03-16 18:34:14,2012-03-16 18:52:50
819,Mozilla/4.0,Windows,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Shrewsbury,America/New_York,42.286499,-71.714699,2010-05-12 13:53:31,2012-03-16 18:52:52
820,Mozilla/4.0,Windows,www.shrewsbury-ma.gov,www.shrewsbury-ma.gov,Shrewsbury,America/New_York,42.286499,-71.714699,2010-05-12 13:55:06,2012-03-16 18:52:52
821,Mozilla/5.0,Windows,direct,www.nysdot.gov,Hallandale,America/New_York,25.9863,-80.151802,2011-10-25 17:25:56,2012-03-16 18:52:52
822,Mozilla/5.0,Windows,direct,www.nysdot.gov,Palo Alto,America/Los_Angeles,37.376202,-122.182602,2011-10-25 17:25:56,2012-03-16 18:52:53
823,Mozilla/4.0,Windows,direct,toxtown.nlm.nih.gov,Marietta,America/New_York,33.953201,-84.5177,2009-10-17 08:57:26,2012-03-16 18:52:53
824,Mozilla/5.0,Windows,us.mc1205.mail.yahoo.com,www.nasa.gov,Orlando,America/New_York,28.5037,-81.330597,2011-07-19 01:10:27,2012-03-16 18:52:54
825,Mozilla/5.0,Windows,direct,www.nysdot.gov,Laurel,America/New_York,39.096699,-76.877899,2011-10-25 17:25:56,2012-03-16 18:52:55
827,Mozilla/5.0,Windows,www.facebook.com,www.whitehouse.gov,Tyler,America/Chicago,32.2313,-95.295799,2012-03-15 19:47:36,2012-03-16 18:52:58
828,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,White Plains,America/New_York,41.029099,-73.758003,2011-10-25 17:25:56,2012-03-16 18:53:00
830,Mozilla/5.0,Windows,www.mtsu.edu,nces.ed.gov,Murfreesboro,America/Chicago,35.8596,-86.420998,2010-03-16 10:10:55,2012-03-16 18:52:59
831,Mozilla/5.0,Windows,direct,www.nysdot.gov,Palo Alto,America/Los_Angeles,37.376202,-122.182602,2011-10-25 17:25:56,2012-03-16 18:53:00
832,Mozilla/5.0,Macintosh,www.facebook.com,www.nasa.gov,Boulder,America/Denver,40.087799,-105.373497,2012-03-14 18:23:49,2012-03-16 18:53:01
833,Mozilla/5.0,Windows,direct,www.nysdot.gov,Elkton,America/New_York,39.617199,-75.867798,2011-10-25 17:25:56,2012-03-16 18:53:01
834,Mozilla/5.0,Windows,direct,www.nysdot.gov,Elkton,America/New_York,39.617199,-75.867798,2011-10-25 17:25:56,2012-03-16 18:53:02
835,Mozilla/5.0,Windows,direct,www.nysdot.gov,Palo Alto,America/Los_Angeles,37.376202,-122.182602,2011-10-25 17:25:56,2012-03-16 18:53:02
836,Mozilla/5.0,Windows,direct,www.nysdot.gov,Palo Alto,America/Los_Angeles,37.376202,-122.182602,2011-10-25 17:25:56,2012-03-16 18:53:02
837,Mozilla/5.0,Windows,direct,www.nysdot.gov,Palo Alto,America/Los_Angeles,37.376202,-122.182602,2011-10-25 17:25:56,2012-03-16 18:53:02
839,Mozilla/5.0,Windows,newworldinvestor.com,www.fda.gov,West Sayville,America/New_York,40.730598,-73.099503,2012-03-16 14:38:37,2012-03-16 18:53:01
840,Mozilla/4.0,Windows,togetter.com,www.navy.mil,Nogata,Asia/Tokyo,33.733299,130.733307,2010-08-02 04:09:38,2012-03-16 18:53:03
841,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,Twinsburg,America/New_York,41.315201,-81.440498,2011-10-25 17:25:56,2012-03-16 18:53:02
842,Mozilla/5.0,iPhone,m.facebook.com,www.crh.noaa.gov,Chicago,America/Chicago,41.8675,-87.6744,2012-03-16 16:27:27,2012-03-16 18:53:03
843,Mozilla/4.0,Windows,www.facebook.com,www.nasa.gov,Porto,Europe/Lisbon,41.150002,-8.6167,2012-03-16 18:34:14,2012-03-16 18:53:04
847,Mozilla/5.0,Linux,t.co,www.nasa.gov,Peterborough,Europe/London,52.583302,-0.25,2012-03-16 14:30:47,2012-03-16 18:53:08
848,Mozilla/5.0,iPad,direct,www.nysdot.gov,Richland,America/New_York,32.094501,-84.657997,2011-10-25 17:25:56,2012-03-16 18:53:08
850,Mozilla/4.0,Windows,direct,www.ncbi.nlm.nih.gov,Los Angeles,America/Los_Angeles,34.048599,-118.442398,2012-03-13 16:34:46,2012-03-16 18:53:08
852,Mozilla/5.0,Windows,direct,www.nysdot.gov,Lewisville,America/Chicago,33.050301,-97.014702,2011-10-25 17:25:56,2012-03-16 18:53:08
853,Mozilla/4.0,Windows,t.co,www.nasa.gov,Philadelphia,America/New_York,39.977402,-75.145203,2012-03-14 18:23:49,2012-03-16 18:53:09
856,Mozilla/5.0,Windows,direct,www.nysdot.gov,Palo Alto,America/Los_Angeles,37.376202,-122.182602,2011-10-25 17:25:56,2012-03-16 18:53:11
858,Mozilla/4.0,Windows,direct,www.whitehouse.gov,Washington,America/New_York,38.9007,-77.043098,2012-01-31 13:35:02,2012-03-16 18:53:15
859,Mozilla/5.0,Windows,direct,www.nysdot.gov,Palo Alto,America/Los_Angeles,37.376202,-122.182602,2011-10-25 17:25:56,2012-03-16 18:53:13
860,Mozilla/5.0,Macintosh,t.co,www.kingcounty.gov,Seattle,America/Los_Angeles,47.6381,-122.371498,2012-03-02 23:34:57,2012-03-16 18:53:16
861,Mozilla/5.0,Windows,direct,www.nysdot.gov,San Jose,America/Los_Angeles,37.2183,-121.753899,2011-10-25 17:25:56,2012-03-16 18:53:19
862,Mozilla/4.0,Windows,direct,www.fda.gov,Paramus,America/New_York,40.9445,-74.07,2011-03-28 07:47:59,2012-03-16 18:53:21
863,Mozilla/5.0,Windows,t.co,www.fbi.gov,Fishers,America/Indianapolis,39.960999,-85.983704,2012-03-16 18:51:26,2012-03-16 18:53:22
864,Mozilla/4.0,Windows,t.co,boxer.senate.gov,Washington,America/New_York,38.9007,-77.043098,2012-03-16 17:45:41,2012-03-16 18:53:23
865,Mozilla/5.0,Windows,direct,www.nysdot.gov,Palo Alto,America/Los_Angeles,37.376202,-122.182602,2011-10-25 17:25:56,2012-03-16 18:53:23
866,Mozilla/5.0,Windows,direct,www.nysdot.gov,Palo Alto,America/Los_Angeles,37.376202,-122.182602,2011-10-25 17:25:56,2012-03-16 18:53:24
868,Mozilla/4.0,Windows,t.co,boxer.senate.gov,Washington,America/New_York,38.9007,-77.043098,2012-03-16 17:45:41,2012-03-16 18:53:23
871,Mozilla/5.0,Windows,forum2.hkgolden.com,www.usno.navy.mil,Central District,Asia/Hong_Kong,22.2833,114.150002,2011-09-29 17:40:39,2012-03-16 18:53:25
872,Mozilla/5.0,Windows,forum2.hkgolden.com,www.ssd.noaa.gov,Central District,Asia/Hong_Kong,22.2833,114.150002,2011-09-29 17:40:30,2012-03-16 18:53:25
873,Mozilla/4.0,Windows,togetter.com,www.navy.mil,Nogata,Asia/Tokyo,33.733299,130.733307,2010-08-02 04:11:58,2012-03-16 18:53:27
874,Mozilla/5.0,Windows,t.co,www.louise.house.gov,Delray Beach,America/New_York,26.4611,-80.067497,2012-03-13 14:57:18,2012-03-16 18:53:26
875,Mozilla/5.0,Windows,direct,www.nysdot.gov,Hallandale,America/New_York,25.9863,-80.151802,2011-10-25 17:25:56,2012-03-16 18:53:27
876,Mozilla/5.0,Macintosh,direct,www.nysdot.gov,White Plains,America/New_York,41.029099,-73.758003,2011-10-25 17:25:56,2012-03-16 18:53:29
877,LG-LG220C[TF268435458416597116000000013524223841],UP.Browser/6.2.3.8,m.facebook.com,www.nasa.gov,Raleigh,America/New_York,35.842999,-78.631104,2012-03-16 18:08:12,2012-03-16 18:53:29
878,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Riverview,America/New_York,27.8223,-82.279701,2012-03-16 18:34:14,2012-03-16 18:53:29
879,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Port Huron,America/New_York,42.987499,-82.466599,2012-03-16 18:34:14,2012-03-16 18:53:30
881,Mozilla/5.0,Windows,www.facebook.com,www.af.mil,Sioux Falls,America/Chicago,43.595402,-96.701698,2012-03-13 08:33:29,2012-03-16 18:53:31
882,Mozilla/5.0,Windows,direct,www.nysdot.gov,Palo Alto,America/Los_Angeles,37.376202,-122.182602,2011-10-25 17:25:56,2012-03-16 18:53:31
883,Mozilla/5.0,Windows,plus.url.google.com,www.nasa.gov,Morrisville,America/New_York,35.8601,-78.832603,2012-03-16 18:34:14,2012-03-16 18:53:33
884,Mozilla/5.0,iPad,www.facebook.com,www.army.mil,Winnipeg,America/Winnipeg,49.883301,-97.166702,2012-03-16 15:28:54,2012-03-16 18:53:35
885,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Epsom,Europe/London,51.3167,-0.2667,2012-03-16 18:34:14,2012-03-16 18:53:36
886,Mozilla/5.0,Windows,www.conferencealerts.com,www.jgi.doe.gov,Riga,Europe/Riga,56.950001,24.1,2011-02-09 14:02:11,2012-03-16 18:53:35
888,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Blacksburg,America/New_York,37.1791,-80.351501,2012-03-16 18:34:14,2012-03-16 18:53:38
889,Mozilla/5.0,Windows,direct,www.nysdot.gov,Philadelphia,America/New_York,39.996799,-75.148499,2011-10-25 17:25:56,2012-03-16 18:53:40
892,Mozilla/4.0,Windows,direct,www.navy.mil,Mililani,Pacific/Honolulu,21.4701,-157.963699,2012-03-16 18:27:33,2012-03-16 18:53:40
894,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,gelholm,Europe/Stockholm,56.25,12.8667,2012-03-16 18:08:12,2012-03-16 18:53:41
896,Mozilla/4.0,Windows,togetter.com,www.navy.mil,Nogata,Asia/Tokyo,33.733299,130.733307,2010-08-02 04:14:09,2012-03-16 18:53:46
898,Mozilla/4.0,Windows,www.facebook.com,www.nasa.gov,Los Angeles,America/Los_Angeles,34.041599,-118.298798,2012-03-16 18:34:14,2012-03-16 18:53:46
902,Mozilla/5.0,Windows,direct,www.nysdot.gov,Hallandale,America/New_York,25.9863,-80.151802,2011-10-25 17:25:56,2012-03-16 18:53:49
903,Mozilla/5.0,Windows,direct,www.nasa.gov,Salem,America/New_York,42.515301,-70.907501,2012-03-16 18:34:14,2012-03-16 18:53:49
905,Mozilla/5.0,Windows,direct,www.noaanews.noaa.gov,Kalispell,America/Denver,48.1987,-114.385696,2012-03-15 19:14:18,2012-03-16 18:53:49
906,Mozilla/5.0,Windows,direct,www.nysdot.gov,Philadelphia,America/New_York,39.996799,-75.148499,2011-10-25 17:25:56,2012-03-16 18:53:51
907,Mozilla/5.0,Windows,direct,www.nysdot.gov,Philadelphia,America/New_York,39.996799,-75.148499,2011-10-25 17:25:56,2012-03-16 18:53:51
908,Mozilla/5.0,iPhone,m.facebook.com,www.nasa.gov,Johnston,America/Chicago,41.703098,-93.720398,2012-03-16 18:34:14,2012-03-16 18:53:53
909,Mozilla/5.0,iPad,m.facebook.com,www.fairfaxcounty.gov,Falls Church,America/New_York,38.871799,-77.172096,2012-03-16 17:48:43,2012-03-16 18:53:53
911,Mozilla/5.0,iPhone,m.facebook.com,www.nasa.gov,Bucharest,Europe/Bucharest,44.4333,26.1,2012-03-16 14:44:31,2012-03-16 18:53:54
912,Mozilla/5.0,iPad,twitter.com,www.nasa.gov,Milan,Europe/Rome,45.466702,9.2,2012-03-16 18:33:15,2012-03-16 18:53:55
913,Mozilla/5.0,Linux,t.co,radar.weather.gov,Valley Park,America/Chicago,38.557701,-90.498596,2012-03-15 21:20:48,2012-03-16 18:53:56
914,Mozilla/5.0,iPad,direct,www.nasa.gov,Milan,Europe/Rome,45.466702,9.2,2012-03-16 18:33:15,2012-03-16 18:53:56
915,Mozilla/4.0,Windows,direct,www.dot.ca.gov,Sacramento,America/Los_Angeles,38.5765,-121.444504,2012-03-14 20:42:43,2012-03-16 18:53:56
918,Mozilla/5.0,Windows,t.co,apod.nasa.gov,Mexico,America/Mexico_City,19.4342,-99.138603,2012-03-12 05:36:44,2012-03-16 18:53:58
921,Mozilla/5.0,Linux,direct,forecast.weather.gov,Placentia,America/Los_Angeles,33.881802,-117.850304,2011-05-01 21:30:00,2012-03-16 18:54:00
922,Mozilla/5.0,Windows,direct,www.nasa.gov,Tokyo,Asia/Tokyo,35.685001,139.751404,2012-03-16 14:30:47,2012-03-16 18:54:02
923,Mozilla/4.0,Windows,togetter.com,www.navy.mil,Nogata,Asia/Tokyo,33.733299,130.733307,2010-08-02 04:16:08,2012-03-16 18:54:03
924,Mozilla/5.0,Windows,www.facebook.com,www.nasa.gov,Rockford,America/Chicago,42.271099,-89.059303,2012-03-16 18:34:14,2012-03-16 18:54:03
926,Mozilla/5.0,Windows,direct,www.nysdot.gov,Manchester Center,America/New_York,43.168499,-73.034897,2011-10-25 17:25:56,2012-03-16 18:54:04
927,Mozilla/5.0,Macintosh,t.co,www.nasa.gov,Concepci,Chile/Continental,-36.833302,-73.050003,2012-03-16 18:34:14,2012-03-16 18:54:06
928,Mozilla/5.0,Windows,t.co,www.nasa.gov,Samsun,Asia/Istanbul,41.286701,36.330002,2012-03-16 14:30:47,2012-03-16 18:54:07
929,Mozilla/5.0,Windows,direct,www.nasa.gov,Cambridge,Europe/London,52.200001,0.1167,2012-03-16 14:30:47,2012-03-16 18:54:08
930,Mozilla/4.0,Windows,direct,www.gao.gov,New York,America/New_York,40.761902,-73.976303,2012-03-16 18:53:12,2012-03-16 18:54:07
932,Mozilla/5.0,iPhone,twitter.com,www.ncbi.nlm.nih.gov,London,Europe/London,51.500198,-0.1262,2012-03-16 12:58:54,2012-03-16 18:54:10
933,Mozilla/5.0,iPhone,twitter.com,www.wrh.noaa.gov,Los Angeles,America/Los_Angeles,34.052299,-118.385201,2012-03-16 15:31:55,2012-03-16 18:54:12
934,Mozilla/5.0,Windows,plus.url.google.com,www.nasa.gov,Mexico,America/Mexico_City,19.4342,-99.138603,2012-03-16 13:50:29,2012-03-16 18:54:15
935,Mozilla/5.0,Windows,direct,www.nysdot.gov,White Plains,America/New_York,41.029099,-73.758003,2011-10-25 17:25:56,2012-03-16 18:54:15
936,Mozilla/5.0,Windows,direct,www.nysdot.gov,Hallandale,America/New_York,25.9863,-80.151802,2011-10-25 17:25:56,2012-03-16 18:54:16
937,Mozilla/4.0,Windows,direct,toxtown.nlm.nih.gov,Marietta,America/New_York,33.953201,-84.5177,2009-10-17 08:57:26,2012-03-16 18:54:16
